image_path,filename,label,label_str,dataset_name,source,generator,generator_family,original_dataset_split,width,height,file_format,file_size,sha256,split
data/raw/cifake/real/real_cifar10_06648.png,real_cifar10_06648.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,897,f2b80203dffde490e6e7cdc4fc417acd2ec3f4d1c97d4380a0b9b669650e9330,train
data/raw/cifake/real/real_cifar10_04517.png,real_cifar10_04517.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,953,001cd277f14036b5878199ac553d37686d4f03aebc06870e021d4a172a9e020a,train
data/raw/cifake/real/real_cifar10_04213.png,real_cifar10_04213.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,836,9715afb23870dd0043af81bd99d3432ba72f54d1251a09e7a81f0df2f6586bd4,train
data/raw/cifake/real/real_cifar10_00708.png,real_cifar10_00708.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,915,6f3e333e84f5fd86d62b4add411e844c5467ba356b0509401b18fcdfccadb222,train
data/raw/cifake/real/real_cifar10_05203.png,real_cifar10_05203.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,935,ac40b3ce640e323c2a3ed138450f55125d33fe477197c3971502f7a904565050,train
data/raw/cifake/real/real_cifar10_03101.png,real_cifar10_03101.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,901,2a0371b6c3b26a15ade8412f2c8ccdcc5532501b72a443b5698c98e0893c2b43,train
data/raw/cifake/real/real_cifar10_00492.png,real_cifar10_00492.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,873,1b0dd8483d2d997d945d8a1b7b3d28e642b1d1a45f0ef0967e30a88c73d76b3f,train
data/raw/cifake/real/real_cifar10_00603.png,real_cifar10_00603.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,909,cbff57efd93d22f1487b7319c436b89d326ec70c564d22f065b578e9f963b981,train
data/raw/cifake/real/real_cifar10_04166.png,real_cifar10_04166.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,916,4749501d881d37a1f910f55d9784ce6eebb3d7beba705918a4c68d5165a8e97e,train
data/raw/cifake/real/real_cifar10_02775.png,real_cifar10_02775.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,924,08edeb3bf92408e248ad7ff239fa5562eaa1cf25138efeaed435752b49a6f97f,train
data/raw/cifake/real/real_cifar10_05309.png,real_cifar10_05309.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,844,3015a82f5c1aae7479a932a1e017322f6e854363192730fecb9a3aeab119be2d,train
data/raw/cifake/real/real_cifar10_03278.png,real_cifar10_03278.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,790,afe4007f8984391972f5dabf0676b124622e689c1b22a21799102c9c5bb62dd3,train
data/raw/cifake/real/real_cifar10_06922.png,real_cifar10_06922.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,925,d3310c69985916e4e5000d29d864c0d9892f622ed2f213b4c5339c65e61cc421,train
data/raw/cifake/real/real_cifar10_05496.png,real_cifar10_05496.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,915,ef0a43dc00ae3c6cb3463e831fc64996d87e330b3d73a1b2362e82bed1bcd553,train
data/raw/cifake/real/real_cifar10_02056.png,real_cifar10_02056.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,964,dd27b8f24b657c27296a46473f166cbd4d423bc0d74b5f5c1e4ab7b942ee21f9,train
data/raw/cifake/real/real_cifar10_00142.png,real_cifar10_00142.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,987,dcac3d468b6f566a9aebde9aca0badedaba21ead036df728ef6cd36fc6ff0995,train
data/raw/cifake/real/real_cifar10_05634.png,real_cifar10_05634.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,966,3a7f398449876b25daa0f9515106d5c1eb07e40b0dc31eadc1c46f8aa35417e4,train
data/raw/cifake/real/real_cifar10_07890.png,real_cifar10_07890.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,949,becd2db7618c5e1467e282c9264ef40b0bc250aa8e7d4713f158650dade10e56,train
data/raw/cifake/real/real_cifar10_04847.png,real_cifar10_04847.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,982,56f56b4cdb0bc96149993933c600e15795819940258abfdbf9ea19486415eea6,train
data/raw/cifake/real/real_cifar10_03929.png,real_cifar10_03929.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,914,9995f0a35707240724aeafe8e9abf5a80f606f62d677befe978cca5cd1e02f02,train
data/raw/cifake/real/real_cifar10_01950.png,real_cifar10_01950.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,946,b8f9fdbc01bb5e2b8d0670f80d49c655a705a8042adda7349905ffe710e1bf1c,train
data/raw/cifake/real/real_cifar10_04427.png,real_cifar10_04427.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,981,96cb99ab5e034326890e17ebff6f7dab0f8d5908dac26d3f5ac34f3e1ed8651e,train
data/raw/cifake/real/real_cifar10_02345.png,real_cifar10_02345.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,930,acb4dbfaec3ec6ba401b9e49e017a062fc396c38268cf14fc52a7f8dd9aeedbf,train
data/raw/cifake/real/real_cifar10_01944.png,real_cifar10_01944.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,887,da0ef144f28dad8ea9d9612dd5e69c4766875bf1a084c05bbfd36a1e5b42e7b4,train
data/raw/cifake/real/real_cifar10_03594.png,real_cifar10_03594.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,939,2fbbcb52a65dbd99b204acd16b7fb22e89d8cee6348dd2e42276a7098bd27d7f,train
data/raw/cifake/real/real_cifar10_07864.png,real_cifar10_07864.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,886,ddc8d9a44f93880be2526490e2ae258c468e626b4069b0e71fe5e9670ebedc93,train
data/raw/cifake/real/real_cifar10_01714.png,real_cifar10_01714.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,827,b3dadb2ef86052258075bae01265109044112828716fc01996a839825af924a3,train
data/raw/cifake/real/real_cifar10_02140.png,real_cifar10_02140.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,923,33189a4bab355d36d071c848c559ea578bdc0aec46fb2d74ff7722498090a260,train
data/raw/cifake/real/real_cifar10_03352.png,real_cifar10_03352.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,858,2bf7055e8349c0611ffa2c060807be32fdf5bd181ea7db354197ff26610cf214,train
data/raw/cifake/real/real_cifar10_01585.png,real_cifar10_01585.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,865,3e7d437f2b0980666fce9f48c7064ac022f8f1d8a7434f912f7e760723c72eec,train
data/raw/cifake/real/real_cifar10_07021.png,real_cifar10_07021.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,941,94e46c59f4bbcc794c699b0baac3c6756c7444a71bcdafa83a2b7aee6cad8bfe,train
data/raw/cifake/real/real_cifar10_03835.png,real_cifar10_03835.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,955,0d7391bf2375319114a7a365538fc08628c72187baf2a770d1479ea091cbd1d0,train
data/raw/cifake/real/real_cifar10_02267.png,real_cifar10_02267.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,1006,ee912e2710d0e1fa0f7c987cf50c319907685fca88c40b53d64b106cffe095cc,train
data/raw/cifake/real/real_cifar10_06213.png,real_cifar10_06213.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,915,81cf605c7466e274c8f50410623c7ae0014fc1ad6c2fdf00f2b41edddb0b75cb,train
data/raw/cifake/real/real_cifar10_07502.png,real_cifar10_07502.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,843,18b39042c0bf2d5b6f2de109b8a77ee0f49266f13ca20babdd2f07d33e0d0014,train
data/raw/cifake/real/real_cifar10_03098.png,real_cifar10_03098.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,931,e37887edca63c01401df5bca7e178b2258507d717cec7965b9dc0b3d88d6d7f9,train
data/raw/cifake/real/real_cifar10_06822.png,real_cifar10_06822.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,881,acb6c2720665255c9bb8c787e59be27f6dd7d821d8324dbc49f4898f154630af,train
data/raw/cifake/real/real_cifar10_02217.png,real_cifar10_02217.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,952,9fece0673aac237de9630d759d3e413185c30e32e5b226a347a03902d8bd5c0f,train
data/raw/cifake/real/real_cifar10_03310.png,real_cifar10_03310.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,997,fc9f872134e8b1db7a4ddc7f607a52e96d0c50f267b878268887507c3722b2e0,train
data/raw/cifake/real/real_cifar10_01408.png,real_cifar10_01408.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,1017,cf27fe609f0d06730a2ee1f01282a8856387127ccc136a99d9e4a353a2075bdb,train
data/raw/cifake/real/real_cifar10_02736.png,real_cifar10_02736.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,916,783be886b4202e40009af7f0ed821eec3716d49f6e090890128a46a87f404ad1,train
data/raw/cifake/real/real_cifar10_00351.png,real_cifar10_00351.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,1005,c67ffacfa1c5f6327f0a39920be7b4bfa357ababe9db03a3f68ae3be3ab5ed79,train
data/raw/cifake/real/real_cifar10_06853.png,real_cifar10_06853.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,918,ed47c5dce4345c8c5e98e6e47cb7d7df5e0b54637764ec0e60d1bc1e37d41bdb,train
data/raw/cifake/real/real_cifar10_02733.png,real_cifar10_02733.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,966,7f8c8f22e986c2d255902e7840ff2adee7fc24c9a83376269c84dd0f1b916e5e,train
data/raw/cifake/real/real_cifar10_02852.png,real_cifar10_02852.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,884,fa50ccad7c89ff3617fe496a57543b1114b32a62ee0b033923794e001ae3aba0,train
data/raw/cifake/real/real_cifar10_06058.png,real_cifar10_06058.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,856,d4f805fdcb58eb662dd7bed0d4395862fba191aea42fbc6e4b4a26066f55f5a8,train
data/raw/cifake/real/real_cifar10_00619.png,real_cifar10_00619.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,952,0f50a1acc4bf2b048df0f830554e76b651d2d113c7d36912db4a650d88c503c7,train
data/raw/cifake/real/real_cifar10_03908.png,real_cifar10_03908.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,901,b4da2658978f93139a00fd59fb1be796eadd4937ec5355afc1149bae3ebe6120,train
data/raw/cifake/real/real_cifar10_02311.png,real_cifar10_02311.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,928,e0b9dab4ce0d630b944b80b31538efe308959d6eb953086fb195003f68469cad,train
data/raw/cifake/real/real_cifar10_07486.png,real_cifar10_07486.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,979,93ed0f3afeaef64bb4881f79c63ead69b14ad28f366915c432960961fc49d426,train
data/raw/cifake/real/real_cifar10_03428.png,real_cifar10_03428.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,838,890c2c4febda0d6f688f135ca22385dc49ffbbba17ebdd6c95fc01b7610b36d9,train
data/raw/cifake/real/real_cifar10_00926.png,real_cifar10_00926.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,932,7f0baad9a28f9f8aca82d4a876d5199bce1e1ff1dcef177bbcd48280e93415ab,train
data/raw/cifake/real/real_cifar10_06142.png,real_cifar10_06142.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,934,ca6e5e1f49699ad0f568646167f4583a27efd2fbb7c3e5227b3673e986137ce8,train
data/raw/cifake/real/real_cifar10_01904.png,real_cifar10_01904.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,921,52e266023f0d597b30267094127b470d85764832bc39d95d1ad376fcb652c39b,train
data/raw/cifake/real/real_cifar10_01801.png,real_cifar10_01801.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,984,9143adc2934d87fff82e3d807a5e4d0ef3fbe67056cf13d25dc41cb0b7d8bb8a,train
data/raw/cifake/real/real_cifar10_01078.png,real_cifar10_01078.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,819,52b4a7363f6f7bad0b77a6b522a21ad23f4d414950114768a8428dc2e0fff8c4,train
data/raw/cifake/real/real_cifar10_00182.png,real_cifar10_00182.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,957,1aea35ab89dbfa6329dd89b2699190e9b62e3b77b1dfc925cb1c8b3b27c2a297,train
data/raw/cifake/real/real_cifar10_01825.png,real_cifar10_01825.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,878,6431462934d7db3172684e599924fe48f41c12d1d30818e143781af329dae46c,train
data/raw/cifake/real/real_cifar10_04281.png,real_cifar10_04281.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,1040,317028ced6f5bf89cc31f3059f5b0f92c09b3771ee01fc1bfaf718f54eeafead,train
data/raw/cifake/real/real_cifar10_06792.png,real_cifar10_06792.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,935,4e5419d932259a8ef5f3c3683cdcd57898badeabaac4c7035a549b87e69e1eb1,train
data/raw/cifake/real/real_cifar10_05212.png,real_cifar10_05212.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,937,0aa750f2376babf2ed886c8d2ac3005f3b2db9f0f9656dbf023308086bea7fa1,train
data/raw/cifake/real/real_cifar10_01519.png,real_cifar10_01519.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,913,f92aa1b3204432b3a999cab7c176c9b0ccee1dc544f773133968fbf6c6904fc1,train
data/raw/cifake/real/real_cifar10_07299.png,real_cifar10_07299.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,866,7d928d2b40ef2f148ef8030e99ecde413e5c6825b9405c80fd97db81fa453ca6,train
data/raw/cifake/real/real_cifar10_01587.png,real_cifar10_01587.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,935,ee782320817e8f3d723e08425feeb23033207d2617f246fce09964d4c4b41b5d,train
data/raw/cifake/real/real_cifar10_04138.png,real_cifar10_04138.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,885,2e147bfa019219908edb63974b4b23791f2420692f8dff2199b5ee8d180c04e5,train
data/raw/cifake/real/real_cifar10_02629.png,real_cifar10_02629.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,837,7acdde08554f4d31724f19e56757080a873aaef52172b8ec87d54e4d1d621db5,train
data/raw/cifake/real/real_cifar10_04031.png,real_cifar10_04031.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,973,405a5836e242c0d6297923fb6d7bcde7e77bc61c1477baf0a1a744cdedcb1580,train
data/raw/cifake/real/real_cifar10_03955.png,real_cifar10_03955.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,937,97ec90f310ee1441f7574f403716c098f728eee76306ebae425b2005ffb98404,train
data/raw/cifake/real/real_cifar10_02707.png,real_cifar10_02707.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,923,2ebdcb5f833b460641250b5e58ae14a6bad00f655e51fbca04713b8eb645147e,train
data/raw/cifake/real/real_cifar10_05433.png,real_cifar10_05433.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,912,749c30154410fc90cbfd4c871517bc75e29137943bcebafb4789145fbed3a234,train
data/raw/cifake/real/real_cifar10_01928.png,real_cifar10_01928.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,855,3539b0939d540450372f334af10fdf70e8b81b8f5fce866f0d05998d264a62fd,train
data/raw/cifake/real/real_cifar10_07973.png,real_cifar10_07973.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,928,b8ff8906d313e2ce09cc89877a913e06c69bac884146733b89d819fb53f8cf20,train
data/raw/cifake/real/real_cifar10_03214.png,real_cifar10_03214.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,906,d900aadc5abef382bfe7ff00914342eb5beadf3bedaf1ea17e8426a28229d69f,train
data/raw/cifake/real/real_cifar10_04645.png,real_cifar10_04645.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,913,430189e51e196b9535e6a70b7684bd50b33f817f6bdee6ca68f4e35c95abf9b8,train
data/raw/cifake/real/real_cifar10_00473.png,real_cifar10_00473.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,951,4966e2c8374302fc6b3d4a72d63e5f2c0f18a571fe4f66f7ea3e083f62e626d3,train
data/raw/cifake/real/real_cifar10_07636.png,real_cifar10_07636.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,977,0b5561598707573dce597f761f6300c4d49eefd153e4a04f0818d71718eaf596,train
data/raw/cifake/real/real_cifar10_05469.png,real_cifar10_05469.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,893,68d8718fa27d15b393307c888a41e2c7b193a32ec52ced7e312032240ab7358a,train
data/raw/cifake/real/real_cifar10_00335.png,real_cifar10_00335.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,923,9bf6faddff6d4769c993164c3581935d737d5a634a9e25138b533415c441cd33,train
data/raw/cifake/real/real_cifar10_06121.png,real_cifar10_06121.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,940,0c249b19d4618d015a402006adde5298b24ca5454370d301b8f4ba8cacc7789b,train
data/raw/cifake/real/real_cifar10_07197.png,real_cifar10_07197.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,910,9f9309438b1e7ad30ea890df0d6827b2d52536d12c2d69251bf397fdbacd7724,train
data/raw/cifake/real/real_cifar10_06132.png,real_cifar10_06132.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,968,c3caf82f6ac43a14314b10f7372409b691cf737353095c690c958cbb8d2a052e,train
data/raw/cifake/real/real_cifar10_05871.png,real_cifar10_05871.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,964,e20853631555641a7cec1b1fad322a3d077a182a732a9697dc1a4f3e77a903b8,train
data/raw/cifake/real/real_cifar10_00105.png,real_cifar10_00105.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,955,61ac58751716bca6ed5c59035f3712e560d5c3d28fef514e6c6a70c6ef678bf7,train
data/raw/cifake/real/real_cifar10_05053.png,real_cifar10_05053.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,965,71a6d70896782dfe881dbbef313c9b5843c89b96d3048734969733dda37cb66d,train
data/raw/cifake/real/real_cifar10_00817.png,real_cifar10_00817.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,899,6e1f1f20fba928a4e7fded8b34728bc5c28cc33466ef960b289b28969cadf711,train
data/raw/cifake/real/real_cifar10_01967.png,real_cifar10_01967.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,979,5a8ae93a9c9ed8d6d8510557786b4b2a48f708fe47b8d19f4d24b64400fb677a,train
data/raw/cifake/real/real_cifar10_02458.png,real_cifar10_02458.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,853,e622a7c798d5d853f36e9ce8e87a3801f4bef60eeb17bbb82196f8bd632aec42,train
data/raw/cifake/real/real_cifar10_05360.png,real_cifar10_05360.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,959,9add8e4201a012a1e7df1c51da733a1ae7d410ba54739c61059c5c45b189dbe5,train
data/raw/cifake/real/real_cifar10_04555.png,real_cifar10_04555.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,969,5ac6d1dde2f5e06de79a43c31ecce841bcfd5c62685dde9497a0b2e385c9c67b,train
data/raw/cifake/real/real_cifar10_03374.png,real_cifar10_03374.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,1004,9d138a61163f76e6c792fc3a652b49298022315b29262e968db34f87e75ee4dc,train
data/raw/cifake/real/real_cifar10_03666.png,real_cifar10_03666.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,897,2e6bc1994b39412bf023d6060f4e4c3387fd2ce2703aa78ff28f7a3cab04df55,train
data/raw/cifake/real/real_cifar10_05607.png,real_cifar10_05607.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,1017,847f5ce4e14e8eea5c1900adb1a79fe673fc0f9b98c1f7c64ee2861cbffe23cb,train
data/raw/cifake/real/real_cifar10_07608.png,real_cifar10_07608.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,897,96e1172864291c7afc1e8a0db7dd15a3424b5b579f654c77117094a7e585b2d1,train
data/raw/cifake/real/real_cifar10_00015.png,real_cifar10_00015.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,989,64b7b23079523301e013353b1defa4fa4db59d25bb2f19a6795481bcf8e58a5f,train
data/raw/cifake/real/real_cifar10_06077.png,real_cifar10_06077.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,898,ce5f6269b0e9ff80982172141e7c50ec796a17387b1a506307cc05296b984871,train
data/raw/cifake/real/real_cifar10_00223.png,real_cifar10_00223.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,939,eb9697cd612c0d2d2b16ecc6cbac4008467310d253fbec1ac7c568664a98bcb6,train
data/raw/cifake/real/real_cifar10_05519.png,real_cifar10_05519.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,849,a5580a7e444b89b92d54d6d6519805a4be4dce3c8eb9f4c72535ea0fc0924f69,train
data/raw/cifake/real/real_cifar10_02010.png,real_cifar10_02010.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,880,458d51198224450d72c092f753d28df3fe3414f0c429118d30872a495beda065,train
data/raw/cifake/real/real_cifar10_03440.png,real_cifar10_03440.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,954,767a8bcfb3602f6c11ea89b00952c9506b70b4fd484caca9bbf6743fccbf741e,train
data/raw/cifake/real/real_cifar10_05113.png,real_cifar10_05113.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,930,242163577920b9678529465741dbe1906070c84b07fc8e0c06ab9c045911ff0e,train
data/raw/cifake/real/real_cifar10_02341.png,real_cifar10_02341.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,993,f42d50ad3645ed80baebe5a90c24b637cceebfaa6b47b9ceef87df119911a09c,train
data/raw/cifake/real/real_cifar10_03988.png,real_cifar10_03988.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,793,d68f4ffc6600bcd7a7b1ecea4b180c03636fc981981b892238c414c80a1ec90a,train
data/raw/cifake/real/real_cifar10_07394.png,real_cifar10_07394.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,820,337069be4b32a588fccf82cbd6bcfb7b65cf034187ce9f6649e99808c3cb7249,train
data/raw/cifake/real/real_cifar10_00392.png,real_cifar10_00392.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,863,73abd8ce588afa883256be88331aad6dc1081300f7769aa9f70325b4da189901,train
data/raw/cifake/real/real_cifar10_00972.png,real_cifar10_00972.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,1024,99a17b99d4ee74ef63bc698e122c4297d8e4da323ca4ff15359071e6536cd6eb,train
data/raw/cifake/real/real_cifar10_01218.png,real_cifar10_01218.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,914,b281d62cd43de6fcf4263d6ce48b4c88f0d6f8fb4e990fc3d4bce8a3d592fb0e,train
data/raw/cifake/real/real_cifar10_06352.png,real_cifar10_06352.png,0,real,CIFAKE,CIFAKE-CIFAR10,real_cifar10,real_camera,test,32,32,JPEG,878,d1e3365a6debb88a38af8bb394daa83b27ab665db2bd6c9aa6db206a168578ad,train
