filename,label_str,label,generator,source_dataset,split,image_path,split_path,image_width,image_height,channels,file_format,sha256
real_imagenet_stable_diffusion_v1_5_n02088238_3689.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02088238_3689.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02088238_3689.JPEG,704,563,3,JPEG,5c8652b5b9ef8016c65ff352d92799d4b5ad0fee8c57f1e0ded0b039f4fdf1ee
real_imagenet_stable_diffusion_v1_5_n02088238_9697.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02088238_9697.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02088238_9697.JPEG,333,500,1,JPEG,22a1739e94e87632a458479a2978e8402421a80110a4491f92cb4dcd72a0f4b5
real_imagenet_stable_diffusion_v1_5_n02088364_10592.JPEG,real,0,real_imagenet,ImageNet-1K,validation,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02088364_10592.JPEG,data/splits/validation/real/real_imagenet_stable_diffusion_v1_5_n02088364_10592.JPEG,500,333,3,JPEG,e9ea2bac7837031785276c5c1ce0a3b75e99db3f91c3035ef2cc962d87b6dbf0
real_imagenet_stable_diffusion_v1_5_n02088364_3777.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02088364_3777.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02088364_3777.JPEG,500,375,3,JPEG,b2aafe0067322cbe1c03d1b6dc9b86c7ab167fa13c8c361cc7d8d80f72dd2862
real_imagenet_stable_diffusion_v1_5_n02090622_4009.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02090622_4009.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02090622_4009.JPEG,281,189,3,JPEG,4d79cae951e6e6b8331c0aacb4cbee400c04db144678cbbb0bf6320a9a92bcd8
real_imagenet_stable_diffusion_v1_5_n02091032_5099.JPEG,real,0,real_imagenet,ImageNet-1K,test,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02091032_5099.JPEG,data/splits/test/real/real_imagenet_stable_diffusion_v1_5_n02091032_5099.JPEG,500,373,3,JPEG,cb829bd2beac6acb2066fb6f99010381fc5c3fba5ea8a5349fef2ea73d1c4143
real_imagenet_stable_diffusion_v1_5_n02091244_1227.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02091244_1227.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02091244_1227.JPEG,567,564,3,JPEG,47993c53f1f60e3ad76f2f80f1d885bf6144b4a1583f6bc7a11ecfad541634ff
real_imagenet_stable_diffusion_v1_5_n02091244_4010.JPEG,real,0,real_imagenet,ImageNet-1K,validation,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02091244_4010.JPEG,data/splits/validation/real/real_imagenet_stable_diffusion_v1_5_n02091244_4010.JPEG,400,600,3,JPEG,7371bdb9602e9dd6f317e209c83e67b26aafdc4a086abd7389e393da2d801304
real_imagenet_stable_diffusion_v1_5_n02091831_2858.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02091831_2858.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02091831_2858.JPEG,369,500,3,JPEG,7e4b3d02faf6a4822aefa218013420cc6fef574136c873647b732a1d71590441
real_imagenet_stable_diffusion_v1_5_n02092002_305.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02092002_305.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02092002_305.JPEG,355,500,3,JPEG,1f9da6e4229b3ad37e705cf8988c18671e4576fda0e6c8cec9c4facbce56d1ac
real_imagenet_stable_diffusion_v1_5_n02092002_8840.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02092002_8840.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02092002_8840.JPEG,500,638,3,JPEG,5c5b4affd9c62e14e6d9c318da40d66206841658b2b3ebbf2f9fcb59ec7ad2a0
real_imagenet_stable_diffusion_v1_5_n02092339_3403.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02092339_3403.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02092339_3403.JPEG,500,360,3,JPEG,dfe46ad06f56ad4b78bc1912f27e54dc41b64edc30e0a46eddb254aae288c0f6
real_imagenet_stable_diffusion_v1_5_n02093428_18558.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02093428_18558.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02093428_18558.JPEG,394,480,3,JPEG,0220e2c88dc40c375da47d5fdcd00ac757a53ec0b8c11e9b2e8287a1ce024c8b
real_imagenet_stable_diffusion_v1_5_n02093647_1875.JPEG,real,0,real_imagenet,ImageNet-1K,validation,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02093647_1875.JPEG,data/splits/validation/real/real_imagenet_stable_diffusion_v1_5_n02093647_1875.JPEG,500,375,3,JPEG,996441c4ab7d2c90f878e19cd835dae29b5a56acd5ecaedcb9573e24279ca334
real_imagenet_stable_diffusion_v1_5_n02093859_3614.JPEG,real,0,real_imagenet,ImageNet-1K,validation,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02093859_3614.JPEG,data/splits/validation/real/real_imagenet_stable_diffusion_v1_5_n02093859_3614.JPEG,300,244,3,JPEG,dcd4e33ad4912df705809fb07679d357b90ff2c8edbbcf8f05e248227cf0e332
real_imagenet_stable_diffusion_v1_5_n02093991_2455.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02093991_2455.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02093991_2455.JPEG,500,333,3,JPEG,f508b56e42a77b32f5ec02716f66bd08ed08a03b66dca6234d96fafc7ace7edf
real_imagenet_stable_diffusion_v1_5_n02094114_3129.JPEG,real,0,real_imagenet,ImageNet-1K,test,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02094114_3129.JPEG,data/splits/test/real/real_imagenet_stable_diffusion_v1_5_n02094114_3129.JPEG,500,323,3,JPEG,bc773c57bd9668d8c87badc40ff7e94989bd02224ad6563eb4d2bedd076870e0
real_imagenet_stable_diffusion_v1_5_n02094114_5600.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02094114_5600.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02094114_5600.JPEG,500,370,3,JPEG,658e91604d3d62fdd8600007c668d679e90caeba075a49f6b9da3a2294ef7486
real_imagenet_stable_diffusion_v1_5_n02094258_4403.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02094258_4403.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02094258_4403.JPEG,500,332,3,JPEG,720e35696d274d7d3c4f2e41d2411fd1758bddce2e7405ef95bc78a5bdd3f0f6
real_imagenet_stable_diffusion_v1_5_n02094433_3487.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02094433_3487.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02094433_3487.JPEG,500,459,3,JPEG,d8a3c7e6d47b5bfc68c64e961b38d52711cbf76a7ddacaf058018a19ca6503d6
real_imagenet_stable_diffusion_v1_5_n02094433_6085.JPEG,real,0,real_imagenet,ImageNet-1K,validation,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02094433_6085.JPEG,data/splits/validation/real/real_imagenet_stable_diffusion_v1_5_n02094433_6085.JPEG,500,375,3,JPEG,8139805cd77233797c0c4e67bb8cfdce180875c7b03e13cf69b59659996e0e96
real_imagenet_stable_diffusion_v1_5_n02095570_5484.JPEG,real,0,real_imagenet,ImageNet-1K,validation,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02095570_5484.JPEG,data/splits/validation/real/real_imagenet_stable_diffusion_v1_5_n02095570_5484.JPEG,357,500,3,JPEG,4247ec46c8ada026076cebc752d30f719f7e212158758fd2e63c2967e35c93bd
real_imagenet_stable_diffusion_v1_5_n02095570_8102.JPEG,real,0,real_imagenet,ImageNet-1K,validation,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02095570_8102.JPEG,data/splits/validation/real/real_imagenet_stable_diffusion_v1_5_n02095570_8102.JPEG,500,375,3,JPEG,b58b9eb2a486ef6d7f8dfa8aa795e07232da39417ddab2fec3be4acb44923c7e
real_imagenet_stable_diffusion_v1_5_n02095570_9151.JPEG,real,0,real_imagenet,ImageNet-1K,test,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02095570_9151.JPEG,data/splits/test/real/real_imagenet_stable_diffusion_v1_5_n02095570_9151.JPEG,500,334,3,JPEG,a4a47c8087dbdd44a66b0ae0aec0da283f079b31daf014182ed5f4fd85b3d5e8
real_imagenet_stable_diffusion_v1_5_n02096051_5036.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02096051_5036.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02096051_5036.JPEG,500,333,3,JPEG,a76461c42aeac1e6bba6b76ea27556b7d801252d73161f540519fbf540e0511c
real_imagenet_stable_diffusion_v1_5_n02096051_7681.JPEG,real,0,real_imagenet,ImageNet-1K,validation,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02096051_7681.JPEG,data/splits/validation/real/real_imagenet_stable_diffusion_v1_5_n02096051_7681.JPEG,375,500,3,JPEG,6bde6a753e2a3b7f6a5bd8825e0d96472382da39c06b655dd5592f9da7a3680b
real_imagenet_stable_diffusion_v1_5_n02096051_7721.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02096051_7721.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02096051_7721.JPEG,500,375,3,JPEG,18097fa14ebcd4e1163062f7f2b0b0a73babc59b3c7abfcae1c178c2756e9a1e
real_imagenet_stable_diffusion_v1_5_n02096177_4914.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02096177_4914.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02096177_4914.JPEG,500,375,3,JPEG,dabd4224945815a6cdf419b65d838a5dfe6984b1b0787d5ce661a7c43b50baa5
real_imagenet_stable_diffusion_v1_5_n02096294_4695.JPEG,real,0,real_imagenet,ImageNet-1K,test,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02096294_4695.JPEG,data/splits/test/real/real_imagenet_stable_diffusion_v1_5_n02096294_4695.JPEG,500,375,3,JPEG,01c9a4876287f98e32e7211166724f3c7c2b281f3ea7c0e501fcdea5e2535f96
real_imagenet_stable_diffusion_v1_5_n02096294_5788.JPEG,real,0,real_imagenet,ImageNet-1K,test,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02096294_5788.JPEG,data/splits/test/real/real_imagenet_stable_diffusion_v1_5_n02096294_5788.JPEG,550,539,3,JPEG,0729e55959107c15b92bc538f4e7e19af82543a6ffb0114fbd5a79e9271f8009
real_imagenet_stable_diffusion_v1_5_n02096585_2399.JPEG,real,0,real_imagenet,ImageNet-1K,test,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02096585_2399.JPEG,data/splits/test/real/real_imagenet_stable_diffusion_v1_5_n02096585_2399.JPEG,500,334,3,JPEG,16d2296eeb9e3d45bda49954a2079455a5ae74f4bf5f81045eaccddb68612790
real_imagenet_stable_diffusion_v1_5_n02097047_1487.JPEG,real,0,real_imagenet,ImageNet-1K,validation,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02097047_1487.JPEG,data/splits/validation/real/real_imagenet_stable_diffusion_v1_5_n02097047_1487.JPEG,375,500,3,JPEG,424b2e3645182575b9da219d3b99b416883f5e818559a7f98cbe3ee062037d12
real_imagenet_stable_diffusion_v1_5_n02097047_5198.JPEG,real,0,real_imagenet,ImageNet-1K,validation,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02097047_5198.JPEG,data/splits/validation/real/real_imagenet_stable_diffusion_v1_5_n02097047_5198.JPEG,448,336,3,JPEG,a005de5d5045db0584d03e0ce7b770cefa3bbc605c438862ecaf0a8edb1a9f8e
real_imagenet_stable_diffusion_v1_5_n02097130_6159.JPEG,real,0,real_imagenet,ImageNet-1K,validation,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02097130_6159.JPEG,data/splits/validation/real/real_imagenet_stable_diffusion_v1_5_n02097130_6159.JPEG,500,334,3,JPEG,402dd3fe0dbdb143922ad355dab20a461ed5b576bb0a6357f56fc5012a090f38
real_imagenet_stable_diffusion_v1_5_n02097298_11071.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02097298_11071.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02097298_11071.JPEG,333,500,3,JPEG,87adbd304b74538377c326f400732d5101ffc92c609878d72d42ea026d95b01e
real_imagenet_stable_diffusion_v1_5_n02097298_11175.JPEG,real,0,real_imagenet,ImageNet-1K,validation,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02097298_11175.JPEG,data/splits/validation/real/real_imagenet_stable_diffusion_v1_5_n02097298_11175.JPEG,500,375,3,JPEG,e812f537c95779c9beda182e9eb7cdaa94ef2d62b671e577b92a1618332fb2dd
real_imagenet_stable_diffusion_v1_5_n02097298_12738.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02097298_12738.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02097298_12738.JPEG,500,375,3,JPEG,c8e27138007d9a41e67962d0fdc00c6941bba2342dcadd041ca0ffed2a1a4b61
real_imagenet_stable_diffusion_v1_5_n02097298_4849.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02097298_4849.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02097298_4849.JPEG,500,375,3,JPEG,4a0e6374f96feaf7f74fc857f11998b5d5a30d5809db8931d21c6cb05e108edb
real_imagenet_stable_diffusion_v1_5_n02097298_8425.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02097298_8425.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02097298_8425.JPEG,500,375,3,JPEG,971172bfebc1db996d0d752993ae7799aa483906b7247812867ba7919e9169fb
real_imagenet_stable_diffusion_v1_5_n02097474_9279.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02097474_9279.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02097474_9279.JPEG,500,332,3,JPEG,ded5ecdb2af64da51b263be8fe0f9e6c7b5d63375651d48372fe7e5838521369
real_imagenet_stable_diffusion_v1_5_n02098105_1423.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02098105_1423.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02098105_1423.JPEG,500,375,3,JPEG,3f8d7698ad8c2e2a116cd038d25d323c4eef9b2d8edaaadda546e1bb055f34a5
real_imagenet_stable_diffusion_v1_5_n02098105_3480.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02098105_3480.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02098105_3480.JPEG,378,504,3,JPEG,d13e53530fe9e87e586d9f7fe8f02390f55e38580217ce248d4402f88ee79129
real_imagenet_stable_diffusion_v1_5_n02098286_4650.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02098286_4650.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02098286_4650.JPEG,448,326,3,JPEG,4d358320ce40509ea7e13adce9c4b762cfea84d774ed85b2fccd528c2f7a9afd
real_imagenet_stable_diffusion_v1_5_n02098286_871.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02098286_871.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02098286_871.JPEG,600,800,3,JPEG,0a719a3de6b670955ac4039191bd9d00be7d9695b4a66d8c744bfbc103abf157
real_imagenet_stable_diffusion_v1_5_n02099267_1819.JPEG,real,0,real_imagenet,ImageNet-1K,test,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02099267_1819.JPEG,data/splits/test/real/real_imagenet_stable_diffusion_v1_5_n02099267_1819.JPEG,391,500,3,JPEG,041ce8bb0e99038fbcb353554d3b469489934dd63ba15d16646f124d9b4788a5
real_imagenet_stable_diffusion_v1_5_n02099849_2151.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02099849_2151.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02099849_2151.JPEG,375,500,3,JPEG,5e592cca6734c6bc8abe94c55ff7dd60ca6fafdc016215c5685cdaaa7b448cd7
real_imagenet_stable_diffusion_v1_5_n02100735_1090.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02100735_1090.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02100735_1090.JPEG,129,97,3,JPEG,794f581e12fa90cd948674d5583bea28e4ee36f2a6c77d34b7d210fb72297679
real_imagenet_stable_diffusion_v1_5_n02100735_6181.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02100735_6181.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02100735_6181.JPEG,500,375,3,JPEG,e1971b888bff3dd51b0b368e0219bf6b5b37d673b1ea9fe8a82a8fa018068cea
real_imagenet_stable_diffusion_v1_5_n02100877_3879.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02100877_3879.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02100877_3879.JPEG,500,375,3,JPEG,9baf2b504e65179c225b5db4d7c65d6a6d22aa4796e861a9d2e455e0ef44abc9
real_imagenet_stable_diffusion_v1_5_n02101556_2745.JPEG,real,0,real_imagenet,ImageNet-1K,validation,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02101556_2745.JPEG,data/splits/validation/real/real_imagenet_stable_diffusion_v1_5_n02101556_2745.JPEG,362,360,3,JPEG,0460e248057cc9cef66f12c6b070b3274d685dde5427af82be00374c2d9df12d
real_imagenet_stable_diffusion_v1_5_n02102040_6843.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02102040_6843.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02102040_6843.JPEG,500,402,3,JPEG,2a77b34fda57bd1e6878cd03be301d555ea33c8de9dce8366b24d3ea3b782790
real_imagenet_stable_diffusion_v1_5_n02102040_712.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02102040_712.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02102040_712.JPEG,500,375,3,JPEG,3d9a53f20e6949a9b87c76c4b29b431cd4ec8637fd133b1fac782a563814be63
real_imagenet_stable_diffusion_v1_5_n02102040_883.JPEG,real,0,real_imagenet,ImageNet-1K,validation,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02102040_883.JPEG,data/splits/validation/real/real_imagenet_stable_diffusion_v1_5_n02102040_883.JPEG,500,375,3,JPEG,f25cf3dac170104791ddf3575c402a258b8e0f7a3277100de091ab9359822ccd
real_imagenet_stable_diffusion_v1_5_n02102177_1480.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02102177_1480.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02102177_1480.JPEG,291,260,3,JPEG,4413069c2dd9249cdf27fd29c54739c8127c776f908549e0793241c6c65ed532
real_imagenet_stable_diffusion_v1_5_n02102177_5751.JPEG,real,0,real_imagenet,ImageNet-1K,validation,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02102177_5751.JPEG,data/splits/validation/real/real_imagenet_stable_diffusion_v1_5_n02102177_5751.JPEG,500,338,3,JPEG,45dfc2f8913b28c266f09eb8bc7c57f2468d904f968eba1db1bc64e93abdf5aa
real_imagenet_stable_diffusion_v1_5_n02104029_1259.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02104029_1259.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02104029_1259.JPEG,763,571,3,JPEG,a24dc5873ee531e6aa794631f6da874b30db942faaae57a208b750177238569c
real_imagenet_stable_diffusion_v1_5_n02104029_4561.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02104029_4561.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02104029_4561.JPEG,300,239,3,JPEG,17feb3d85c122eb6e1b8aeb12b94364dec516e2c27778baa787b2ed3cdcbfce0
real_imagenet_stable_diffusion_v1_5_n02104365_7698.JPEG,real,0,real_imagenet,ImageNet-1K,test,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02104365_7698.JPEG,data/splits/test/real/real_imagenet_stable_diffusion_v1_5_n02104365_7698.JPEG,500,375,3,JPEG,210213f8fdb4067c629f0fd31289b1ef614e7fb19e4ba7253ddb7bad3fc2cc70
real_imagenet_stable_diffusion_v1_5_n02105056_10505.JPEG,real,0,real_imagenet,ImageNet-1K,test,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02105056_10505.JPEG,data/splits/test/real/real_imagenet_stable_diffusion_v1_5_n02105056_10505.JPEG,370,500,3,JPEG,d70c914703827712014b9ad8b1326d3d5bf6a450155084255375149e21d5030c
real_imagenet_stable_diffusion_v1_5_n02105251_1662.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02105251_1662.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02105251_1662.JPEG,350,467,3,JPEG,646526c6f5921140797ce7af4ca5796378f3a4897141c3132e460f76802aa3f3
real_imagenet_stable_diffusion_v1_5_n02105251_3433.JPEG,real,0,real_imagenet,ImageNet-1K,validation,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02105251_3433.JPEG,data/splits/validation/real/real_imagenet_stable_diffusion_v1_5_n02105251_3433.JPEG,500,375,3,JPEG,6da96acbda6757ce348ed84cca070ddc25ee6a3a7d704a424c38dc5f87b5671c
real_imagenet_stable_diffusion_v1_5_n02105412_2644.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02105412_2644.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02105412_2644.JPEG,500,500,3,JPEG,2190e5f7b326eebf2a3fc2a2fad094814b215e3f174925d48410e0bd1045c699
real_imagenet_stable_diffusion_v1_5_n02105412_6556.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02105412_6556.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02105412_6556.JPEG,500,375,3,JPEG,ef053650f52094eca9bde0103c660ada8ac6a22a0ffb52f753859da70ec9c31c
real_imagenet_stable_diffusion_v1_5_n02105855_5171.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02105855_5171.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02105855_5171.JPEG,500,375,3,JPEG,1614ed316fcc7fd3df57443a94db2f0b0831db020b378a6bab1c1628b11523b8
real_imagenet_stable_diffusion_v1_5_n02106030_11024.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02106030_11024.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02106030_11024.JPEG,360,500,3,JPEG,e254f32629a1a4ca9b375538741d097f4ba300f2f01d19050d5294d538097359
real_imagenet_stable_diffusion_v1_5_n02106030_11998.JPEG,real,0,real_imagenet,ImageNet-1K,validation,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02106030_11998.JPEG,data/splits/validation/real/real_imagenet_stable_diffusion_v1_5_n02106030_11998.JPEG,375,500,3,JPEG,9e16799660f5484875c8ac64c9ae53f77afff825868320a44d640377c0121b69
real_imagenet_stable_diffusion_v1_5_n02106166_19371.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02106166_19371.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02106166_19371.JPEG,500,333,3,JPEG,803ed2f44fdf24d2222e7a89bfda79a9274d0eace3e8ae9a90a14bd5d25b6b97
real_imagenet_stable_diffusion_v1_5_n02106382_8652.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02106382_8652.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02106382_8652.JPEG,450,512,3,JPEG,b763281ad51672f7dc834a160cd409b2bd96ffe64b3614515c2107eada316b88
real_imagenet_stable_diffusion_v1_5_n02106550_4802.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02106550_4802.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02106550_4802.JPEG,500,333,3,JPEG,7278421743e9831b62276140f78d39635e9746801ee1dda76664b3f7df5bcde6
real_imagenet_stable_diffusion_v1_5_n02106662_37657.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02106662_37657.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02106662_37657.JPEG,490,381,3,JPEG,eefe920b0584cea170991de70318790796c5ecd457ada219a13da18ad5e400e5
real_imagenet_stable_diffusion_v1_5_n02106662_8276.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02106662_8276.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02106662_8276.JPEG,500,333,3,JPEG,a36d6b22fea270812df21f9a3136f85aeef14ede25f3b525c7cc0a8b2799a26b
real_imagenet_stable_diffusion_v1_5_n02107312_6255.JPEG,real,0,real_imagenet,ImageNet-1K,train,data/raw/real/real_imagenet_stable_diffusion_v1_5_n02107312_6255.JPEG,data/splits/train/real/real_imagenet_stable_diffusion_v1_5_n02107312_6255.JPEG,320,240,3,JPEG,cbb31378e18ea1a38e671df7507271aaf25140aefe52bcb1829776ab889dae1c
